config_id,iteration,stl_score,model_size,avg_bits,avg_pruning,stl_satisfied,robustness_coherence,robustness_attention,robustness_context,robustness_factual,is_pareto
186,185,0.0024513090029358864,175.04824218750002,11.604166666666666,0.2333333333333333,True,0.0024513090029358864,0.23379750549793243,0.2591724097728729,0.4857473373413086,False
187,186,0.0024513090029358864,174.71074218750005,11.604166666666666,0.23541666666666664,True,0.0024513090029358864,0.23379750549793243,0.2591724097728729,0.4857473373413086,False
188,187,0.0024513090029358864,174.37324218750004,11.604166666666666,0.23750000000000002,True,0.0024513090029358864,0.23379750549793243,0.2591724097728729,0.4857473373413086,False
189,188,0.0024513090029358864,174.03574218750003,11.604166666666666,0.2395833333333333,True,0.0024513090029358864,0.23379750549793243,0.2591724097728729,0.4857473373413086,False
190,189,0.003734269179403782,173.69824218750003,11.604166666666666,0.24166666666666667,True,0.003734269179403782,0.23385895788669586,0.25844481587409973,0.4802478551864624,False
191,190,0.00018895506218541414,173.2482421875,11.604166666666666,0.24375,True,0.00018895506218541414,0.23385895788669586,0.25842300057411194,0.48253798484802246,False
192,191,0.004543640650808811,172.9107421875,11.604166666666666,0.24583333333333332,True,0.004543640650808811,0.23429067432880402,0.25962045788764954,0.6154415607452393,False
193,192,0.002079286612570286,172.46074218750002,11.604166666666666,0.24791666666666667,True,0.002079286612570286,0.23429067432880402,0.25967368483543396,0.6269916296005249,False
194,193,0.0025471383705735207,172.0107421875,11.604166666666666,0.25,True,0.0025471383705735207,0.23429067432880402,0.26032939553260803,0.5730987787246704,False
195,194,0.0011776024475693703,171.6732421875,11.604166666666666,0.2520833333333333,True,0.0011776024475693703,0.23476018011569977,0.260757178068161,0.5768343210220337,False
196,195,0.0035524005070328712,171.6169921875,11.604166666666666,0.2541666666666667,True,0.0035524005070328712,0.23445649445056915,0.2668352425098419,0.0395309180021286,False
197,196,0.004753583110868931,171.2794921875,11.604166666666666,0.25625000000000003,True,0.004753583110868931,0.234018936753273,0.26750341057777405,0.07237063348293304,False
198,197,0.0015053832903504372,170.8294921875,11.604166666666666,0.25833333333333336,True,0.0015053832903504372,0.234018936753273,0.26734796166419983,0.026842698454856873,False
199,198,0.0019095325842499733,170.3794921875,11.604166666666666,0.2604166666666667,True,0.0019095325842499733,0.234018936753273,0.2667361795902252,0.018494829535484314,False
200,199,0.023569412529468536,170.3654296875,11.604166666666666,0.2625,True,0.023569412529468536,0.23396505415439606,0.27220502495765686,0.10958366096019745,False
201,200,0.02780059725046158,170.3091796875,11.604166666666666,0.26458333333333334,True,0.02780059725046158,0.2366124540567398,0.2572351396083832,0.1645476073026657,False
202,201,0.005423285998404026,169.9716796875,11.604166666666666,0.26666666666666666,True,0.005423285998404026,0.23278512060642242,0.25800541043281555,0.11302314698696136,False
203,202,0.0023434991016983986,169.6341796875,11.604166666666666,0.26875,True,0.0023434991016983986,0.2331373244524002,0.2573087513446808,0.12667565047740936,False
204,203,0.002497606910765171,169.2966796875,11.604166666666666,0.2708333333333333,True,0.002497606910765171,0.2328721433877945,0.25726261734962463,0.013144061900675297,False
205,204,0.002497606910765171,168.95917968749998,11.604166666666666,0.27291666666666664,True,0.002497606910765171,0.2328721433877945,0.25726261734962463,0.013144061900675297,False
206,205,0.002497606910765171,168.62167968749998,11.604166666666666,0.27499999999999997,True,0.002497606910765171,0.2328721433877945,0.25726261734962463,0.013144061900675297,False
207,206,0.002497606910765171,168.2841796875,11.604166666666666,0.27708333333333335,True,0.002497606910765171,0.2328721433877945,0.25726261734962463,0.013144061900675297,False
208,207,0.002497606910765171,167.9466796875,11.604166666666666,0.2791666666666667,True,0.002497606910765171,0.2328721433877945,0.25726261734962463,0.013144061900675297,False
209,208,0.002497606910765171,167.6091796875,11.604166666666666,0.28125,True,0.002497606910765171,0.2328721433877945,0.25726261734962463,0.013144061900675297,False
210,209,0.0032661492004990578,167.1591796875,11.604166666666666,0.2833333333333333,True,0.0032661492004990578,0.23254717886447906,0.25700023770332336,0.016808554530143738,False
211,210,0.0033251726999878883,166.8216796875,11.604166666666666,0.28541666666666665,True,0.0033251726999878883,0.23270387947559357,0.2570333778858185,0.020211920142173767,False
212,211,0.002362356288358569,166.48417968750002,11.604166666666666,0.2875,True,0.00614925567060709,0.2332574874162674,0.25757715106010437,0.002362356288358569,False
213,212,0.0011834139004349709,166.0341796875,11.604166666666666,0.2895833333333333,True,0.0011834139004349709,0.23312987387180328,0.2564983665943146,0.04737888276576996,False
214,213,0.012441501952707767,165.6966796875,11.604166666666666,0.2916666666666667,True,0.0289289727807045,0.23291100561618805,0.2541135847568512,0.012441501952707767,False
215,214,0.012441501952707767,165.6755859375,11.604166666666666,0.29374999999999996,True,0.0289289727807045,0.23291100561618805,0.2541135847568512,0.012441501952707767,False
216,215,0.012441501952707767,165.65449218749998,11.604166666666666,0.29583333333333334,True,0.0289289727807045,0.23291100561618805,0.2541135847568512,0.012441501952707767,False
217,216,0.012441501952707767,165.63339843749998,11.604166666666666,0.29791666666666666,True,0.0289289727807045,0.23291100561618805,0.2541135847568512,0.012441501952707767,False
218,217,0.012441501952707767,165.6123046875,11.604166666666666,0.3,True,0.0289289727807045,0.23291100561618805,0.2541135847568512,0.012441501952707767,False
219,218,0.012441501952707767,165.5912109375,11.604166666666666,0.3020833333333333,True,0.0289289727807045,0.23291100561618805,0.2541135847568512,0.012441501952707767,False
220,219,0.014874444343149662,165.14121093749998,11.604166666666666,0.30416666666666664,True,0.029561735689640045,0.23298604786396027,0.2539213001728058,0.014874444343149662,False
221,220,0.0011313414433971047,164.6912109375,11.604166666666666,0.30624999999999997,True,0.02196202427148819,0.23298604786396027,0.2541063129901886,0.0011313414433971047,False
222,221,0.004560813773423433,164.5787109375,11.604166666666666,0.3083333333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
223,222,0.004560813773423433,164.5576171875,11.604166666666666,0.3104166666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
224,223,0.004560813773423433,164.5365234375,11.604166666666666,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
225,224,0.004560813773423433,164.5154296875,11.604166666666666,0.3145833333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
226,225,0.004560813773423433,164.4943359375,11.604166666666666,0.3166666666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
227,226,0.004560813773423433,164.4732421875,11.604166666666666,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
228,503,0.004560813773423433,165.2115234375,11.75,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
229,503,0.004560813773423433,165.8443359375,11.75,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
230,504,0.010889925993978977,164.8107421875,11.604166666666666,0.3166666666666666,True,0.010889925993978977,0.2335493117570877,0.2533896267414093,0.19294510781764984,False
231,511,0.004560813773423433,164.7193359375,11.75,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
232,511,0.004560813773423433,165.0005859375,11.75,0.3104166666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
233,534,0.006193348206579685,166.7232421875,11.604166666666666,0.3083333333333333,True,0.006193348206579685,0.23429270088672638,0.2657969295978546,0.16219495236873627,False
234,540,0.004560813773423433,164.9232421875,11.604166666666666,0.31666666666666665,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
235,545,0.004560813773423433,164.7263671875,11.604166666666666,0.3104166666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
236,546,0.004560813773423433,164.6490234375,11.708333333333334,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
237,546,0.004560813773423433,164.7052734375,11.708333333333334,0.3166666666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
238,567,0.004560813773423433,164.5787109375,11.666666666666666,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
239,567,0.004560813773423433,164.7052734375,11.666666666666666,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
240,577,0.004560813773423433,165.0357421875,11.604166666666666,0.3083333333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
241,584,0.004560813773423433,165.8232421875,11.604166666666666,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
242,592,0.004560813773423433,164.9232421875,11.604166666666666,0.31666666666666665,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
243,603,0.004560813773423433,164.5365234375,11.604166666666666,0.31666666666666665,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
244,623,0.004560813773423433,165.4224609375,11.791666666666666,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
245,623,0.004560813773423433,166.4349609375,11.791666666666666,0.3104166666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
246,630,0.004560813773423433,164.5787109375,11.604166666666666,0.3083333333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
247,634,0.004560813773423433,166.27324218750002,11.604166666666666,0.3104166666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
248,642,0.004560813773423433,164.7896484375,11.791666666666666,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
249,642,0.004560813773423433,165.04277343750002,11.791666666666666,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
250,652,0.002672717673704028,164.9232421875,11.604166666666666,0.3166666666666666,True,0.02153296023607254,0.2329169660806656,0.25435134768486023,0.002672717673704028,False
251,658,0.015765614807605743,165.4857421875,11.604166666666666,0.31249999999999994,True,0.015765614807605743,0.2333814650774002,0.25616660714149475,0.025898560881614685,False
252,664,0.004560813773423433,165.0357421875,11.604166666666666,0.3083333333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
253,690,0.004560813773423433,164.5998046875,11.604166666666666,0.3145833333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
254,706,0.004560813773423433,164.1919921875,11.5625,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
255,706,0.004560813773423433,165.5982421875,11.5625,0.3083333333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
256,707,0.022780872881412506,165.5419921875,11.5625,0.31249999999999994,True,0.022780872881412506,0.23327584564685822,0.25139597058296204,0.060970768332481384,False
257,718,0.019170887768268585,165.0919921875,11.5625,0.3145833333333333,True,0.019170887768268585,0.2342807799577713,0.2660006582736969,0.09680800139904022,False
258,719,0.006193348206579685,166.4419921875,11.5625,0.3083333333333333,True,0.006193348206579685,0.23429270088672638,0.2657969295978546,0.16219495236873627,False
259,723,0.004560813773423433,165.5419921875,11.5625,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
260,729,0.004560813773423433,165.99199218750002,11.5625,0.3104166666666666,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
261,742,0.004560813773423433,165.1412109375,11.75,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
262,742,0.004560813773423433,165.9005859375,11.75,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
263,746,0.0034790493082255125,164.6419921875,11.5625,0.3166666666666666,True,0.02052196115255356,0.23332209885120392,0.25427570939064026,0.0034790493082255125,False
264,747,0.019106335937976837,164.52949218749998,11.5625,0.3166666666666666,True,0.019106335937976837,0.23240746557712555,0.2539401948451996,0.021236583590507507,False
265,749,0.004560813773423433,164.3818359375,11.5625,0.31249999999999994,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
266,752,0.004560813773423433,165.0919921875,11.5625,0.3145833333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
267,755,0.018861517310142517,164.8669921875,11.5625,0.3145833333333333,True,0.01959846168756485,0.2322501689195633,0.2539590299129486,0.018861517310142517,False
268,762,0.004560813773423433,164.3677734375,11.666666666666666,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
269,762,0.004560813773423433,164.48027343750002,11.666666666666666,0.3145833333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
270,764,0.002811380662024021,165.2044921875,11.5625,0.31249999999999994,True,0.002811380662024021,0.23377670347690582,0.2591318190097809,0.06707309186458588,False
271,766,0.021594472229480743,164.2482421875,11.5625,0.31666666666666665,True,0.021594472229480743,0.23403848707675934,0.25614264607429504,0.1611272543668747,False
272,776,0.004560813773423433,165.0919921875,11.5625,0.3145833333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
273,778,0.004560813773423433,164.4380859375,11.708333333333334,0.31875,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
274,778,0.004560813773423433,164.5787109375,11.708333333333334,0.3145833333333333,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
275,782,0.004560813773423433,164.6419921875,11.5625,0.31666666666666665,True,0.021713830530643463,0.2329934984445572,0.2541685402393341,0.004560813773423433,False
276,787,0.029826544225215912,162.8419921875,11.5625,0.3249999999999999,True,0.029826544225215912,0.23298735916614532,0.25717100501060486,0.12523315846920013,False
277,788,0.019925899803638458,162.3919921875,11.5625,0.3270833333333333,True,0.019925899803638458,0.23292936384677887,0.2560838758945465,0.11302147805690765,False
278,789,0.017059721052646637,161.94199218749998,11.5625,0.32916666666666666,True,0.017059721052646637,0.23286552727222443,0.25648489594459534,0.09218381345272064,False
279,790,0.020974330604076385,161.4919921875,11.5625,0.33124999999999993,True,0.020974330604076385,0.23268099129199982,0.255386620759964,0.14036892354488373,False
280,791,0.032948412001132965,161.04199218749997,11.5625,0.3333333333333333,True,0.032948412001132965,0.23257561028003693,0.2591167986392975,0.13323305547237396,False
281,792,0.03329124301671982,160.59199218749998,11.5625,0.33541666666666664,True,0.03329124301671982,0.2323712259531021,0.26129356026649475,0.09286652505397797,True
282,793,0.028717435896396637,158.0607421875,11.3125,0.33541666666666664,True,0.028717435896396637,0.20116396248340607,0.2682093679904938,0.04577897489070892,False
283,793,0.028717435896396637,157.72324218749998,11.3125,0.34375,True,0.028717435896396637,0.20116396248340607,0.2682093679904938,0.04577897489070892,False
284,795,0.019958898425102234,157.70917968749998,11.3125,0.34583333333333327,True,0.027786143124103546,0.2036883383989334,0.26834145188331604,0.019958898425102234,False
285,796,0.018288180232048035,157.37167968749998,11.3125,0.3479166666666666,True,0.02874564379453659,0.20402784645557404,0.26837339997291565,0.018288180232048035,False
286,797,0.015382335521280766,157.0341796875,11.3125,0.3499999999999999,True,0.029802508652210236,0.20473994314670563,0.2683986723423004,0.015382335521280766,False
287,798,0.02919933944940567,156.69667968749997,11.3125,0.3520833333333333,True,0.02919933944940567,0.20482607185840607,0.2684459984302521,0.044469162821769714,False
288,799,0.02591751515865326,156.24667968749998,11.3125,0.3541666666666667,True,0.02880082279443741,0.20480550825595856,0.26864251494407654,0.02591751515865326,False
289,800,0.029533185064792633,155.79667968749996,11.3125,0.35624999999999996,True,0.029533185064792633,0.2042076140642166,0.2698005735874176,0.05671517550945282,False
290,802,0.029533185064792633,157.14667968749995,11.3125,0.3499999999999999,True,0.029533185064792633,0.2042076140642166,0.2698005735874176,0.05671517550945282,False
291,803,0.031028397381305695,155.34667968749997,11.3125,0.3583333333333332,True,0.031028397381305695,0.2041589766740799,0.2695188820362091,0.10784231126308441,True
292,804,0.021359749138355255,153.5466796875,11.3125,0.36666666666666664,True,0.021359749138355255,0.20453138649463654,0.2681821882724762,0.07252125442028046,True
293,805,0.014648445881903172,153.09667968749997,11.3125,0.3687499999999999,True,0.014648445881903172,0.2043289691209793,0.2659412920475006,0.09993688762187958,False
294,806,0.012187817133963108,152.64667968749998,11.3125,0.3708333333333333,True,0.012187817133963108,0.20498915016651154,0.26414719223976135,0.03248398005962372,False
295,807,0.015390732325613499,152.1966796875,11.3125,0.3729166666666666,True,0.015390732325613499,0.2049936205148697,0.26522019505500793,0.021245166659355164,False
296,808,0.007251494564116001,153.9966796875,11.3125,0.3645833333333333,True,0.007251494564116001,0.2049936205148697,0.2641001045703888,0.027883276343345642,False
297,809,0.012339645065367222,151.74667968749998,11.3125,0.375,True,0.012339645065367222,0.20507963001728058,0.265345960855484,0.032099947333335876,False
298,810,0.0159822478890419,151.2966796875,11.3125,0.37708333333333327,True,0.0159822478890419,0.20492400228977203,0.2676794230937958,0.018527492880821228,False
299,811,0.012883671559393406,150.8466796875,11.3125,0.3791666666666666,True,0.012883671559393406,0.20473213493824005,0.26756468415260315,0.024175748229026794,False
300,812,0.013867207802832127,150.5091796875,11.3125,0.3812499999999999,True,0.013867207802832127,0.204533651471138,0.2675459682941437,0.02014748752117157,False
301,814,0.013867207802832127,152.7591796875,11.3125,0.3708333333333333,True,0.013867207802832127,0.204533651471138,0.2675459682941437,0.02014748752117157,False
302,816,0.01039321068674326,150.17167968750002,11.3125,0.3833333333333333,True,0.01039321068674326,0.20476515591144562,0.26877644658088684,0.026593491435050964,False
303,817,0.0034369088243693113,150.0591796875,11.3125,0.3854166666666666,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
304,818,0.0034369088243693113,149.9748046875,11.3125,0.38749999999999996,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
305,819,0.0038005197420716286,150.87480468750002,11.3125,0.3833333333333333,True,0.0038005197420716286,0.2050228863954544,0.26125624775886536,0.032107219099998474,False
306,822,0.020145870745182037,150.31230468750002,11.3125,0.3854166666666667,True,0.020145870745182037,0.20850272476673126,0.26603665947914124,0.08411018550395966,True
307,824,0.010052450932562351,150.31230468750002,11.3125,0.3812499999999999,True,0.010052450932562351,0.2047218233346939,0.26808419823646545,0.02906326949596405,False
308,825,0.0038005197420716286,150.87480468750002,11.3125,0.3833333333333333,True,0.0038005197420716286,0.2050228863954544,0.26125624775886536,0.032107219099998474,False
309,829,0.0034369088243693113,150.0099609375,11.333333333333334,0.38749999999999996,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
310,829,0.0034369088243693113,150.12246093750002,11.333333333333334,0.3791666666666666,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
311,834,0.0015764093259349465,150.31230468750002,11.3125,0.3854166666666667,True,0.015235730446875095,0.2045639306306839,0.26714757084846497,0.0015764093259349465,False
312,840,0.0034369088243693113,149.6935546875,11.270833333333334,0.38749999999999996,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
313,840,0.0034369088243693113,149.9185546875,11.270833333333334,0.3854166666666667,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
314,847,0.0034369088243693113,149.86230468750003,11.270833333333334,0.3833333333333333,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
315,855,0.011021175421774387,150.14355468750003,11.270833333333334,0.3791666666666666,True,0.011021175421774387,0.20464123785495758,0.2680584490299225,0.01974223554134369,False
316,859,0.0034369088243693113,150.1154296875,11.354166666666666,0.38749999999999996,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
317,859,0.0034369088243693113,150.7904296875,11.354166666666666,0.3791666666666666,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
318,883,0.0004653191426768899,150.14355468750003,11.270833333333334,0.3854166666666666,True,0.015170999802649021,0.20459802448749542,0.2684859335422516,0.0004653191426768899,False
319,885,0.010810562409460545,149.9185546875,11.270833333333334,0.3833333333333333,True,0.010810562409460545,0.2046910673379898,0.26790353655815125,0.0157993882894516,False
320,893,0.009430685080587864,150.59355468750002,11.270833333333334,0.3833333333333333,True,0.009430685080587864,0.20478887856006622,0.2681495249271393,0.03218875825405121,False
321,899,0.006961205042898655,149.7076171875,11.270833333333334,0.3854166666666667,True,0.006961205042898655,0.20435567200183868,0.2664407789707184,0.08730994164943695,False
322,904,0.0034369088243693113,148.4279296875,11.083333333333334,0.38749999999999996,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,True
323,904,0.0034369088243693113,148.59667968750003,11.083333333333334,0.3833333333333333,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
324,909,0.0034369088243693113,148.59667968750003,11.083333333333334,0.3833333333333333,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
325,923,0.0034369088243693113,149.32792968750002,11.083333333333334,0.3833333333333333,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
326,929,0.01617921143770218,148.87792968750003,11.083333333333334,0.3854166666666666,True,0.01617921143770218,0.20423133671283722,0.2673281729221344,0.025748178362846375,True
327,958,0.0034369088243693113,149.1662109375,11.229166666666666,0.38749999999999996,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
328,958,0.0034369088243693113,149.5880859375,11.229166666666666,0.3833333333333333,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
329,960,0.0034369088243693113,149.32792968750002,11.083333333333334,0.3833333333333333,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
330,971,0.0034369088243693113,149.32792968750002,11.083333333333334,0.3833333333333333,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
331,974,0.0034369088243693113,149.7779296875,11.083333333333334,0.3812499999999999,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
332,996,0.0034369088243693113,149.7779296875,11.083333333333334,0.3812499999999999,True,0.01208213809877634,0.20478887856006622,0.26828518509864807,0.0034369088243693113,False
